,标题,总价格,单价,小区,房屋所属市辖区,房屋地址（街道）,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件,别墅类型,用水类型,用电类型,燃气价格
0,['和贵久居福 3室1厅 南'],152,13001,和贵久居福,双流,航空港,3室1厅1厨1卫,高楼层 (共18层),116.92㎡,平层,暂无数据,塔楼,南,钢混结构,毛坯,两梯四户,有,2021-10-10,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1,['蜀镇·锦丽湾 3室2厅 南'],157,12063,蜀镇·锦丽湾,双流,蛟龙港,3室2厅2厨2卫,低楼层 (共19层),130.16㎡,平层,109.22㎡,板塔结合,南,钢混结构,精装,两梯六户,有,2021-12-21,商品房,2016-01-04,普通住宅,满五年,共有,"
                                有抵押 40万元 客户偿还
                              ",已上传房本照片,,,,
2,['和贵久居福 3室1厅 南'],140,15551,和贵久居福,双流,航空港,3室1厅1厨1卫,中楼层 (共17层),90.03㎡,平层,74.7㎡,塔楼,南,钢混结构,精装,两梯七户,有,2021-12-18,商品房,2012-11-27,普通住宅,满五年,非共有,"
                                有抵押 15万元 农业银行
                              ",已上传房本照片,,,,
3,['翰林南城 3室1厅 南'],125,11933,翰林南城,双流,航空港,3室1厅1厨1卫,高楼层 (共6层),104.76㎡,平层,暂无数据,板楼,南,混合结构,精装,一梯两户,无,2021-12-22,商品房,2007-12-07,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
4,['文星花园 3室1厅 东南'],175,12850,文星花园,双流,航空港,3室1厅1厨2卫,中楼层 (共18层),136.19㎡,平层,暂无数据,板塔结合,东南,钢混结构,毛坯,两梯四户,有,2021-12-20,商品房,2017-01-05,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
5,['华润公园九里 3室1厅 南'],暂无数据,首付及贷款情况请咨询经纪人,华润公园九里,双流,蛟龙港,3室1厅1厨1卫,低楼层 (共27层),78.07㎡,平层,68㎡,板塔结合,南,钢混结构,精装,两梯六户,有,2021-12-14,商品房,2019-06-17,普通住宅,满两年,共有,"
                                有抵押 30万元 业主自还
                              ",已上传房本照片,,,,
6,['蓝光圣菲悦城二期 3室2厅 西南'],暂无数据,首付及贷款情况请咨询经纪人,蓝光圣菲悦城二期,双流,航空港,3室2厅1厨1卫,中楼层 (共20层),79.43㎡,平层,暂无数据,板塔结合,西南,框架结构,精装,两梯六户,有,2021-12-07,商品房,2019-05-25,普通住宅,满两年,共有,"
                                有抵押 38万元 中国银行
                              ",已上传房本照片,,,,
7,['棠府锦绣城 3室2厅 北'],147,16390,棠府锦绣城,双流,蛟龙港,3室2厅1厨2卫,中楼层 (共14层),89.69㎡,平层,76㎡,板塔结合,北,钢混结构,简装,两梯六户,有,2021-12-03,商品房,2019-08-13,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
8,['南湖逸家二期 3室2厅 南'],暂无数据,首付及贷款情况请咨询经纪人,南湖逸家二期,双流,华府,3室2厅1厨1卫,高楼层 (共34层),74.09㎡,平层,58.08㎡,板塔结合,南,钢混结构,精装,两梯六户,有,2021-12-03,商品房,2016-10-29,普通住宅,满五年,共有,"
                                有抵押 20万元 建行 客户偿还
                              ",已上传房本照片,,,,
9,['大成郡 3室1厅 东 西'],暂无数据,首付及贷款情况请咨询经纪人,大成郡,双流,航空港,3室1厅1厨1卫,中楼层 (共15层),96.22㎡,平层,82.35㎡,塔楼,东 西,钢混结构,简装,两梯六户,有,2021-12-13,商品房,2016-04-14,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
10,['香楠湖 3室1厅 东南 南'],139,12900,香楠湖,双流,双流城区,3室1厅1厨1卫,低楼层 (共16层),107.76㎡,平层,94.06㎡,塔楼,东南 南,钢混结构,精装,两梯四户,有,2021-12-12,商品房,2017-01-05,普通住宅,满两年,非共有,"
                                有抵押 33万元 中国农行双流支行 业主自还
                              ",已上传房本照片,,,,
11,['川大河畔 2室2厅 东'],110,13691,川大河畔,双流,航空港,2室2厅1厨1卫,高楼层 (共6层),80.35㎡,平层,暂无数据,板楼,东,混合结构,精装,一梯三户,无,2021-12-20,商品房,2016-12-01,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
12,['和贵久居福 2室1厅 南'],119,13646,和贵久居福,双流,航空港,2室1厅1厨1卫,高楼层 (共17层),87.21㎡,平层,暂无数据,塔楼,南,钢混结构,简装,两梯四户,有,2021-12-23,商品房,2009-08-21,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
13,['和贵久居福 2室2厅 东南 南'],122,14017,和贵久居福,双流,航空港,2室2厅1厨1卫,中楼层 (共18层),87.04㎡,平层,暂无数据,塔楼,东南 南,钢混结构,精装,两梯五户,有,2021-12-23,商品房,2017-11-29,普通住宅,满两年,非共有,"
                                有抵押 50万元 农行锦城支行 客户偿还
                              ",已上传房本照片,,,,
14,['弗客水岸 2室2厅 南'],100,12904,弗客水岸,双流,航空港,2室2厅1厨1卫,中楼层 (共16层),77.5㎡,平层,暂无数据,板楼,南,钢混结构,简装,两梯七户,有,2021-12-24,商品房,2018-11-23,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
15,['新航印象 3室1厅 北'],115,11660,新航印象,双流,航空港,3室1厅1厨2卫,中楼层 (共6层),98.63㎡,平层,暂无数据,板塔结合,北,钢混结构,简装,一梯两户,无,2021-12-15,商品房,2011-06-23,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
16,['学府嘉苑 1室1厅 西'],48,11757,学府嘉苑,双流,航空港,1室1厅1厨1卫,高楼层 (共6层),40.83㎡,平层,暂无数据,板楼,西,钢混结构,简装,一梯四户,无,2021-12-19,商品房,2016-12-05,普通住宅,满五年,非共有,"
                                有抵押 13万元 业主自还
                              ",已上传房本照片,,,,
17,['蓝光圣菲town城 3室1厅 南'],暂无数据,首付及贷款情况请咨询经纪人,蓝光圣菲town城,双流,航空港,3室1厅1厨1卫,中楼层 (共22层),87.82㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,两梯六户,有,2021-12-16,商品房,2018-12-12,普通住宅,满两年,共有,"
                                有抵押
                              ",已上传房本照片,,,,
18,['华汇天地 2室2厅 西'],暂无数据,首付及贷款情况请咨询经纪人,华汇天地,双流,华府,2室2厅1厨1卫,高楼层 (共32层),69.96㎡,平层,暂无数据,板塔结合,西,框架结构,精装,两梯六户,有,2021-12-19,商品房,2019-11-27,普通住宅,满两年,非共有,"
                                有抵押 20万元
                              ",已上传房本照片,,,,
19,['华汇天地 3室1厅 东'],暂无数据,首付及贷款情况请咨询经纪人,华汇天地,双流,华府,3室1厅1厨1卫,高楼层 (共32层),81.34㎡,平层,75㎡,板塔结合,东,钢混结构,精装,两梯五户,有,2021-12-11,商品房,2019-04-17,普通住宅,满两年,共有,"
                                有抵押 26万元 农行 客户偿还
                              ",已上传房本照片,,,,
20,['蓝润棠湖春天 3室1厅 东'],150,17388,蓝润棠湖春天,双流,航空港,3室1厅1厨1卫,中楼层 (共16层),86.27㎡,平层,72.1㎡,板楼,东,钢混结构,精装,两梯八户,有,2021-12-19,商品房,2017-04-21,普通住宅,满两年,共有,"
                                有抵押 20万元 中国工商银行 业主自还
                              ",已上传房本照片,,,,
21,['富豪逸阳华庭 3室2厅 南'],148,12784,富豪逸阳华庭,双流,东升镇,3室2厅1厨2卫,中楼层 (共6层),115.77㎡,错层,暂无数据,板楼,南,框架结构,简装,一梯两户,无,2021-12-19,商品房,2014-03-10,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
22,['海棠丽景 4室2厅 东南'],135,8514,海棠丽景,双流,东升镇,4室2厅1厨2卫,高楼层 (共6层),158.57㎡,跃层,暂无数据,板楼,东南,钢混结构,简装,一梯两户,无,2021-12-13,商品房,2017-05-27,普通住宅,满两年,共有,"
                                有抵押 80万元
                              ",已上传房本照片,,,,
23,['弗客城 3室1厅 东 西'],142,15932,弗客城,双流,航空港,3室1厅1厨1卫,高楼层 (共18层),89.13㎡,平层,暂无数据,板塔结合,东 西,钢混结构,精装,两梯六户,有,2021-12-23,商品房,2017-08-22,普通住宅,满两年,共有,"
                                有抵押 工商银行大概10-15万
                              ",已上传房本照片,,,,
24,['金座威尼谷 3室1厅 南'],暂无数据,首付及贷款情况请咨询经纪人,金座威尼谷,双流,东升镇,3室1厅1厨2卫,中楼层 (共22层),98.24㎡,平层,89㎡,板塔结合,南,钢混结构,精装,两梯四户,有,2021-12-19,商品房,2018-05-25,普通住宅,满两年,共有,"
                                有抵押 30万元 建设银行 业主自还
                              ",已上传房本照片,,,,
25,['和贵久居福 2室1厅 西'],112,13997,和贵久居福,双流,航空港,2室1厅1厨1卫,低楼层 (共18层),80.02㎡,平层,64.55㎡,塔楼,西,钢混结构,简装,两梯四户,有,2021-12-11,商品房,2010-07-29,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
26,['华润公园九里 4室2厅 北'],暂无数据,首付及贷款情况请咨询经纪人,华润公园九里,双流,蛟龙港,4室2厅1厨2卫,低楼层 (共27层),123㎡,平层,暂无数据,板塔结合,北,钢混结构,精装,两梯六户,有,2021-12-19,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                有抵押 54万元 四川省成都市锦江区署袜北一街2邮政
                              ",未上传房本照片,,,,
27,['宏达世纪丽景 3室2厅 南'],165.7,18888,宏达世纪丽景,双流,九龙湖,3室2厅1厨1卫,低楼层 (共14层),87.73㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,两梯六户,有,2021-11-28,商品房,2018-03-27,普通住宅,满两年,共有,"
                                有抵押 31万元 中国银行 客户偿还
                              ",已上传房本照片,,,,
28,['棠湖泊林镇 3室2厅 南 北'],180,15048,棠湖泊林镇,双流,双流城区,3室2厅1厨2卫,中楼层 (共14层),119.62㎡,平层,暂无数据,板塔结合,南 北,钢混结构,精装,两梯四户,有,2021-12-07,商品房,2018-12-07,普通住宅,满两年,共有,"
                                有抵押 60万元
                              ",已上传房本照片,,,,
29,['棠湖泊林城 3室1厅 东南 南 西南'],暂无数据,首付及贷款情况请咨询经纪人,棠湖泊林城,双流,华府,3室1厅1厨1卫,中楼层 (共33层),105.8㎡,平层,暂无数据,板塔结合,东南 南 西南,钢混结构,其他,两梯五户,有,2021-12-06,商品房,2019-09-06,普通住宅,满两年,非共有,"
                                有抵押 100万元 金融公司垫资
                              ",已上传房本照片,,,,
30,['蓝光圣菲town城 3室2厅 北'],暂无数据,首付及贷款情况请咨询经纪人,蓝光圣菲town城,双流,航空港,3室2厅1厨1卫,中楼层 (共23层),89.72㎡,平层,73.73㎡,板塔结合,北,钢混结构,毛坯,两梯八户,有,2021-12-02,商品房,2013-05-30,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
31,['保利叶语 3室1厅 东'],暂无数据,首付及贷款情况请咨询经纪人,保利叶语,双流,华府,3室1厅1厨1卫,高楼层 (共32层),70㎡,平层,暂无数据,板塔结合,东,钢混结构,精装,两梯六户,有,2021-12-08,商品房,2018-06-26,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
32,['空港晶座 3室2厅 南'],142,13851,空港晶座,双流,航空港,3室2厅1厨2卫,中楼层 (共24层),102.52㎡,跃层,102.52㎡,板楼,南,钢混结构,精装,三梯十七户,有,2021-12-10,商品房,2018-10-10,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
33,['警馨苑 3室1厅 南'],177,13977,警馨苑,双流,航空港,3室1厅1厨2卫,高楼层 (共18层),126.64㎡,平层,106.76㎡,塔楼,南,钢混结构,毛坯,两梯四户,有,2021-12-02,商品房,2015-05-18,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
34,['蓝润华府春天 3室2厅 东南'],113,15876,蓝润华府春天,双流,文星镇,3室2厅1厨1卫,低楼层 (共17层),71.18㎡,平层,暂无数据,塔楼,东南,钢混结构,精装,两梯六户,有,2021-12-07,商品房,2018-02-02,普通住宅,满两年,非共有,"
                                有抵押 50万元 中信银行 客户偿还
                              ",已上传房本照片,,,,
35,['万锦城 3室2厅 南'],暂无数据,首付及贷款情况请咨询经纪人,万锦城,双流,华府,3室2厅1厨1卫,低楼层 (共34层),78.31㎡,平层,61.55㎡,板塔结合,南,钢混结构,精装,三梯八户,有,2021-12-08,商品房,2019-02-20,普通住宅,满两年,共有,"
                                有抵押 15万元 客户偿还
                              ",已上传房本照片,,,,
36,['金座威尼谷 2室2厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,金座威尼谷,双流,东升镇,2室2厅1厨1卫,高楼层 (共21层),77.3㎡,平层,暂无数据,板塔结合,东南,钢混结构,简装,两梯四户,有,2021-11-28,商品房,2018-11-29,普通住宅,满两年,非共有,"
                                有抵押 55万元 工商银行 业主自还
                              ",已上传房本照片,,,,
37,['阳光地中海 2室2厅 南'],110,12538,阳光地中海,双流,航空港,2室2厅1厨1卫,高楼层 (共16层),87.74㎡,平层,71.66㎡,塔楼,南,钢混结构,简装,两梯六户,有,2021-12-09,商品房,2018-11-06,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
38,['温哥华南苑 1室0厅 南'],49.8,11107,温哥华南苑,双流,航空港,1室0厅1厨1卫,中楼层 (共16层),44.84㎡,平层,34.4㎡,板塔结合,南,框架结构,简装,八梯四十九户,有,2021-11-28,商品房,2015-05-18,普通住宅,满五年,非共有,"
                                有抵押 15万元 交通银行，十多万，业主不确定 业主自还
                              ",已上传房本照片,,,,
39,['隆鑫十里画卷 2室1厅 东'],118,18199,隆鑫十里画卷,双流,东升镇,2室1厅1厨1卫,低楼层 (共17层),64.84㎡,平层,暂无数据,塔楼,东,框架结构,精装,两梯六户,有,2021-12-13,商品房,2018-09-21,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
40,['欧洲印象 2室1厅 南'],暂无数据,首付及贷款情况请咨询经纪人,欧洲印象,双流,航空港,2室1厅1厨1卫,高楼层 (共22层),57.2㎡,平层,44.78㎡,塔楼,南,钢混结构,简装,两梯八户,有,2021-12-16,商品房,2016-02-24,普通住宅,满五年,非共有,"
                                有抵押 20+
                              ",已上传房本照片,,,,
41,['新碧园 2室1厅 南'],130,15175,新碧园,双流,航空港,2室1厅1厨1卫,中楼层 (共11层),85.67㎡,平层,暂无数据,板楼,南,框架结构,精装,两梯四户,有,2021-12-15,商品房,2018-12-12,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
42,['翰林上岛 2室1厅 东'],120,17119,翰林上岛,双流,航空港,2室1厅1厨1卫,高楼层 (共16层),70.1㎡,平层,57.88㎡,板塔结合,东,钢混结构,精装,两梯七户,有,2021-12-14,商品房,2010-10-22,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
43,['格林城 2室2厅 东'],暂无数据,首付及贷款情况请咨询经纪人,格林城,双流,华府,2室2厅1厨1卫,中楼层 (共25层),72.04㎡,平层,58.3㎡,板塔结合,东,钢混结构,毛坯,两梯六户,有,2021-12-11,商品房,2019-08-19,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
44,['蓝光圣菲town城 2室2厅 西北'],暂无数据,首付及贷款情况请咨询经纪人,蓝光圣菲town城,双流,航空港,2室2厅1厨1卫,中楼层 (共23层),65.24㎡,平层,暂无数据,板塔结合,西北,钢混结构,简装,两梯七户,有,2021-12-12,商品房,2012-07-17,普通住宅,满五年,共有,"
                                有抵押 13万元 中行 客户偿还
                              ",已上传房本照片,,,,
45,['蓝润棠湖春天 2室1厅 北'],135,18207,蓝润棠湖春天,双流,航空港,2室1厅1厨1卫,中楼层 (共16层),74.15㎡,平层,59.36㎡,板楼,北,钢混结构,精装,两梯六户,有,2021-12-16,商品房,2016-10-30,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
46,['学府嘉苑 2室1厅 南'],91,12012,学府嘉苑,双流,航空港,2室1厅1厨1卫,中楼层 (共6层),75.76㎡,平层,67.47㎡,板楼,南,钢混结构,简装,一梯两户,无,2021-12-15,商品房,2016-04-26,普通住宅,满五年,共有,"
                                有抵押 20万元 业主自还
                              ",已上传房本照片,,,,
47,['空港星品地 2室1厅 东'],88,13238,空港星品地,双流,航空港,2室1厅1厨1卫,高楼层 (共14层),66.48㎡,平层,51.41㎡,板塔结合,东,框架结构,精装,六梯二十八户,有,2021-12-11,商品房,2013-09-27,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
48,['润扬书院阁 2室1厅 北'],104,12190,润扬书院阁,双流,航空港,2室1厅1厨1卫,低楼层 (共15层),85.32㎡,平层,72.36㎡,板塔结合,北,钢混结构,简装,两梯六户,有,2021-12-15,商品房,2011-01-26,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
49,['蓝光圣菲town城 2室2厅 北'],105,13855,蓝光圣菲town城,双流,航空港,2室2厅1厨1卫,低楼层 (共23层),75.79㎡,平层,暂无数据,板塔结合,北,钢混结构,毛坯,两梯七户,有,2021-12-18,商品房,2013-05-20,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
50,['万锦城 3室2厅 南'],暂无数据,首付及贷款情况请咨询经纪人,万锦城,双流,华府,3室2厅1厨1卫,高楼层 (共34层),78.41㎡,平层,暂无数据,板塔结合,南,钢混结构,毛坯,三梯八户,有,2021-12-11,商品房,2019-04-22,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
51,['棠府锦绣城 3室2厅 北'],153,17785,棠府锦绣城,双流,蛟龙港,3室2厅1厨2卫,高楼层 (共13层),86.03㎡,平层,暂无数据,板塔结合,北,钢混结构,精装,两梯六户,有,2021-12-05,商品房,2018-12-12,普通住宅,满两年,共有,"
                                有抵押 35万元
                              ",已上传房本照片,,,,
52,['棠府锦绣城 3室2厅 北'],142,17975,棠府锦绣城,双流,蛟龙港,3室2厅1厨2卫,中楼层 (共14层),79㎡,平层,暂无数据,板塔结合,北,钢混结构,精装,两梯六户,有,2021-12-09,商品房,2019-05-20,普通住宅,满两年,共有,"
                                有抵押 25万元
                              ",已上传房本照片,,,,
53,['保利叶语 3室2厅 南 北'],暂无数据,首付及贷款情况请咨询经纪人,保利叶语,双流,华府,3室2厅1厨2卫,高楼层 (共32层),90.14㎡,平层,80㎡,板塔结合,南 北,钢混结构,精装,两梯六户,有,2021-11-28,商品房,2018-02-07,普通住宅,满两年,非共有,"
                                有抵押 25万元 中国银行 业主自还
                              ",已上传房本照片,,,,
54,['邦泰华府公馆 3室1厅 东'],135,17620,邦泰华府公馆,双流,文星镇,3室1厅1厨1卫,中楼层 (共17层),76.62㎡,平层,暂无数据,板塔结合,东,钢混结构,精装,两梯六户,有,2021-12-16,商品房,2019-05-12,普通住宅,满两年,共有,"
                                有抵押 18万元 建设银行 业主自还
                              ",已上传房本照片,,,,
55,['东立国际花城 2室1厅 南'],110,14223,东立国际花城,双流,蛟龙港,2室1厅1厨1卫,低楼层 (共14层),77.34㎡,平层,66.5㎡,板塔结合,南,钢混结构,精装,两梯六户,有,2021-12-21,商品房,2014-09-05,普通住宅,满五年,共有,"
                                有抵押 14万元 业主自还
                              ",已上传房本照片,,,,
56,['蓝光圣菲town城 3室2厅 北'],暂无数据,首付及贷款情况请咨询经纪人,蓝光圣菲town城,双流,航空港,3室2厅1厨2卫,高楼层 (共22层),108.64㎡,平层,89.65㎡,板塔结合,北,钢混结构,精装,两梯六户,有,2021-12-15,商品房,2012-12-04,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
57,['骑士郡锦程二期 2室2厅 东南'],124,17855,骑士郡锦程二期,双流,航空港,2室2厅1厨1卫,中楼层 (共18层),69.45㎡,平层,暂无数据,塔楼,东南,钢混结构,精装,两梯六户,有,2021-12-21,商品房,2018-06-08,普通住宅,满两年,共有,"
                                有抵押 12万元 业主自还
                              ",已上传房本照片,,,,
58,['保利叶语 3室1厅 东'],暂无数据,首付及贷款情况请咨询经纪人,保利叶语,双流,华府,3室1厅1厨1卫,高楼层 (共32层),68.38㎡,平层,暂无数据,板塔结合,东,钢混结构,简装,两梯六户,有,2021-12-18,商品房,2018-05-17,普通住宅,满两年,共有,"
                                有抵押 16万元 建行成都高新支行 业主自还
                              ",已上传房本照片,,,,
59,['棠湖泊林城 3室2厅 南'],暂无数据,首付及贷款情况请咨询经纪人,棠湖泊林城,双流,华府,3室2厅1厨2卫,低楼层 (共33层),107.78㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,两梯五户,有,2021-12-21,商品房,2018-04-26,普通住宅,满两年,非共有,"
                                有抵押 142万元 142万 客户偿还
                              ",已上传房本照片,,,,
60,['前锋空港国际 2室2厅 东南'],110,15443,前锋空港国际,双流,航空港,2室2厅1厨1卫,高楼层 (共17层),71.23㎡,平层,暂无数据,塔楼,东南,钢混结构,精装,两梯六户,有,2021-12-23,商品房,2017-11-11,普通住宅,满两年,共有,"
                                有抵押 20万元 公积金 业主自还
                              ",已上传房本照片,,,,
61,['北大资源燕楠国际 3室2厅 东'],150,18439,北大资源燕楠国际,双流,蛟龙港,3室2厅1厨2卫,中楼层 (共13层),81.35㎡,平层,暂无数据,板塔结合,东,钢混结构,精装,两梯六户,有,2021-12-15,商品房,2017-12-07,普通住宅,满两年,共有,"
                                有抵押 30万元 工商银行 客户偿还
                              ",已上传房本照片,,,,
62,['大成郡 2室1厅 南'],暂无数据,首付及贷款情况请咨询经纪人,大成郡,双流,航空港,2室1厅1厨1卫,中楼层 (共15层),83.08㎡,平层,69㎡,塔楼,南,钢混结构,精装,两梯四户,有,2021-12-21,商品房,2016-09-02,普通住宅,满五年,非共有,"
                                有抵押 20万元 业主自还
                              ",已上传房本照片,,,,
63,['翰林上岛 3室2厅 南'],140,15756,翰林上岛,双流,航空港,3室2厅1厨2卫,高楼层 (共16层),88.86㎡,平层,74.76㎡,塔楼,南,钢混结构,简装,两梯七户,有,2021-12-15,商品房,2010-10-22,普通住宅,满五年,共有,"
                                有抵押 95万元 客户偿还
                              ",已上传房本照片,,,,
64,['前锋空港国际 3室2厅 东'],98,11613,前锋空港国际,双流,航空港,3室2厅1厨1卫,低楼层 (共17层),84.39㎡,平层,暂无数据,塔楼,东,钢混结构,简装,两梯四户,有,2021-12-22,商品房,2021-12-23,普通住宅,未满两年,非共有,"
                                有抵押 27万元 客户偿还
                              ",已上传房本照片,,,,
65,['新街34号 4室2厅 东'],103,5449,新街34号,双流,东升镇,4室2厅1厨2卫,高楼层 (共11层),189.04㎡,跃层,暂无数据,板塔结合,东,框架结构,毛坯,两梯八户,有,2021-06-06,商品房,2011-09-29,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
66,['蓝光圣菲town城 2室1厅 南'],暂无数据,首付及贷款情况请咨询经纪人,蓝光圣菲town城,双流,航空港,2室1厅1厨1卫,低楼层 (共23层),68.95㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,两梯八户,有,2021-12-10,商品房,2013-03-01,普通住宅,满五年,共有,"
                                有抵押 5万元 业主自还
                              ",已上传房本照片,,,,
67,['北大资源公园1898 3室2厅 北 南'],暂无数据,首付及贷款情况请咨询经纪人,北大资源公园1898,双流,东升镇,3室2厅1厨2卫,中楼层 (共15层),103.97㎡,平层,暂无数据,板塔结合,北 南,钢混结构,精装,两梯六户,有,2021-09-27,商品房,2019-08-20,普通住宅,满两年,共有,"
                                有抵押 35万元 建设银行 客户偿还
                              ",已上传房本照片,,,,
68,['蓝润华府春天 3室1厅 东南'],127,16911,蓝润华府春天,双流,文星镇,3室1厅1厨1卫,高楼层 (共17层),75.1㎡,平层,75.1㎡,塔楼,东南,钢混结构,精装,两梯六户,有,2021-10-24,商品房,2018-10-24,普通住宅,满两年,非共有,"
                                有抵押 50万元 一押农行 二押重庆银行 客户偿还
                              ",已上传房本照片,,,,
69,['摩卡空间 3室2厅 南'],102.8,12274,摩卡空间,双流,东升镇,3室2厅1厨1卫,高楼层 (共14层),83.76㎡,平层,65.87㎡,板楼,南,钢混结构,简装,两梯八户,有,2021-09-05,商品房,2012-07-02,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
70,['佳兆业威登郡 3室1厅 南'],暂无数据,首付及贷款情况请咨询经纪人,佳兆业威登郡,双流,蛟龙港,3室1厅1厨2卫,高楼层 (共12层),94.43㎡,平层,暂无数据,板塔结合,南,框架结构,精装,两梯四户,有,2021-08-10,商品房,2016-10-30,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
71,['德商华府天骄 3室1厅 北'],暂无数据,首付及贷款情况请咨询经纪人,德商华府天骄,双流,华府,3室1厅1厨2卫,低楼层 (共32层),81.31㎡,平层,暂无数据,塔楼,北,钢混结构,毛坯,三梯六户,有,2021-09-01,商品房,2018-08-16,普通住宅,满两年,非共有,"
                                有抵押 64万元 农业银行 客户偿还
                              ",已上传房本照片,,,,
72,['蓝光圣菲悦城二期 3室1厅 西南'],暂无数据,首付及贷款情况请咨询经纪人,蓝光圣菲悦城二期,双流,航空港,3室1厅1厨1卫,中楼层 (共20层),79.43㎡,暂无数据,暂无数据,板塔结合,西南,框架结构,精装,两梯六户,有,2021-10-24,商品房,2019-06-06,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
73,['德商华府天骄 4室1厅 东'],暂无数据,首付及贷款情况请咨询经纪人,德商华府天骄,双流,华府,4室1厅1厨2卫,中楼层 (共29层),87.79㎡,平层,暂无数据,塔楼,东,钢混结构,毛坯,三梯六户,有,2021-11-23,商品房,2018-11-21,普通住宅,满两年,共有,"
                                有抵押 25万元 中国建设银行 客户偿还
                              ",已上传房本照片,,,,
74,['蓝光圣菲悦城一期 3室2厅 南'],暂无数据,首付及贷款情况请咨询经纪人,蓝光圣菲悦城一期,双流,航空港,3室2厅1厨1卫,中楼层 (共22层),80.01㎡,平层,暂无数据,板塔结合,南,框架结构,简装,两梯六户,有,2021-11-08,商品房,2018-11-01,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
75,['水木华夏 3室2厅 东'],109,8905,水木华夏,双流,东升镇,3室2厅1厨2卫,中楼层 (共6层),122.41㎡,平层,112.25㎡,板楼,东,砖混结构,毛坯,一梯两户,无,2021-10-13,商品房,2016-03-10,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
76,['佳禾永福 3室1厅 东南'],90,9614,佳禾永福,双流,双流城区,3室1厅1厨1卫,中楼层 (共6层),93.62㎡,平层,84.55㎡,板楼,东南,混合结构,简装,一梯三户,暂无数据,2021-07-15,商品房,2009-12-29,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
77,['万科第五城 3室1厅 南'],145,18531,万科第五城,双流,蛟龙港,3室1厅1厨1卫,中楼层 (共27层),78.25㎡,平层,暂无数据,塔楼,南,钢混结构,简装,两梯六户,有,2021-11-22,商品房,2019-12-03,普通住宅,满两年,非共有,"
                                有抵押 70万元 邮政银行 客户偿还
                              ",已上传房本照片,,,,
78,['欧洲印象 2室1厅 北'],暂无数据,首付及贷款情况请咨询经纪人,欧洲印象,双流,航空港,2室1厅1厨1卫,中楼层 (共22层),51.48㎡,平层,暂无数据,板塔结合,北,钢混结构,精装,两梯八户,有,2021-12-05,商品房,2018-11-28,普通住宅,满两年,非共有,"
                                有抵押 30万元 业主自还
                              ",已上传房本照片,,,,
